i_amp,i_pi,rep,amp,pi,n_inj_variants,n_Pa,pi_edge_realised,amp_recovered,amp_background,resid_mad_oof,n_iter_used,pi_hat,rho_hat,dBIC,pi_ci_lo,pi_ci_hi,s1,s2,TR,TR_ref_p995,TR_pctile,clause1_TR,clause2_sweep,clause3_mixture,run_sigma,run_mad,T_max,supported,refuted,DMS_id,n_Pa_obs,sigma_bias_ratio
2,0,5,4.0,0.001,39,183690,0.0004246284501061571,3.003648018624177,0.6872140311593045,0.19023850126832959,10.0,0.11319172105319399,7.3621341434615575,-197852.4655344279,0.1113934918869316,0.11498995021945638,0.952972346584319,7.0159102505630955,14.432132069951505,19.014652077609615,78.0,False,False,False,0,0,1.1474479422088262,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0029845723323958
2,1,5,4.0,0.005,212,183690,0.0066960640209047856,3.6111383821377054,0.7297910394199143,0.1932291429981352,10.0,0.12299750701989218,6.5323581230802095,-171266.51494309865,0.1210872731936203,0.12490774084616406,1.0105151400502708,6.601046783602922,12.857025178262385,19.014652077609615,49.0,False,False,False,0,0,1.1364275048076657,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.018751977438987
2,2,5,4.0,0.02,961,183690,0.022456312265229462,3.1146323213444,0.6901012918321884,0.20068109230084802,10.0,0.12360408744822227,6.5229437063778315,-171471.30826280988,0.12168354299509414,0.12552463190135038,0.987366929185346,6.440538896615158,13.985262366797961,19.014652077609615,74.0,False,False,False,0,0,1.0291320957942747,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0580405028142044
3,0,5,6.0,0.001,40,183690,0.0004355163590832381,5.2330634556382005,0.7605043296585429,0.18793200237580196,10.0,0.1253876324276609,6.4897575599213315,-170015.16736544867,0.12346135634763539,0.12731390850768642,1.0411078351803416,6.756537444054953,13.025850381991278,19.014652077609615,52.5,False,False,False,0,0,1.196819501766025,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.9908241379834942
3,1,5,6.0,0.005,239,183690,0.007959061462246175,4.48263726723971,0.7249647936094794,0.18471075110365945,10.0,0.12787805569384383,6.236447019581646,-161057.49391112372,0.12592140579717404,0.12983470559051363,0.9884069450238568,6.164147546427832,12.437689894176307,19.014652077609615,42.5,False,False,False,0,0,1.0680447889750215,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.9738409021609624
3,2,5,6.0,0.02,924,183690,0.012325112962055637,4.766238946108295,0.7557070418285061,0.19969599616817704,10.0,0.12695849993653216,7.478596290391863,-204180.36863803596,0.12507491053369343,0.12884208933937089,1.0484669607604613,7.841061123341617,14.87451056998956,19.014652077609615,84.5,False,False,False,0,0,1.468803896826665,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0528468316238513
0,0,6,2.0,0.001,40,183690,0.0004355163590832381,1.52963038439957,0.7193111961939633,0.18672689686327545,10.0,0.12392296662073664,6.883360730671037,-183981.7986744648,0.12202400825852498,0.1258219249829483,1.0011870651324033,6.891531728188171,13.584955345760664,19.014652077609615,67.0,False,False,False,0,0,1.1996848154903268,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.9844705227634503
0,1,6,2.0,0.005,239,183690,0.008449017366214819,2.0912309382835996,0.7434745476210571,0.19023032379985463,10.0,0.13230732851319868,5.107337252787053,-119400.29101237457,0.13021108853375607,0.1344035684926413,1.0185607465931554,5.202133245301816,9.965304701906428,19.014652077609615,9.0,False,False,False,0,0,0.9985891799192571,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0029414586899605
0,2,6,2.0,0.02,909,183690,0.018253579400076214,1.5749910055392324,0.6919084733142477,0.19368188487281604,10.0,0.1329452279685916,6.363480047041206,-166258.4476228382,0.1309668131948645,0.1349236427423187,0.9433465656408062,6.002967047900117,12.783117702986335,19.014652077609615,47.5,False,False,False,0,0,1.064240528990145,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0211389449167911
1,0,6,3.0,0.001,58,183690,0.0017583972997985736,1.6692850246408104,0.6699147564551164,0.18827564543156652,10.0,0.10520568025715522,6.315437743477533,-159418.540579531,0.10340187761729834,0.1070094828970121,0.9435189718280791,5.9587353263701655,13.332276719411915,19.014652077609615,58.5,False,False,False,0,0,1.0090235341255616,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.9926359094231507
1,1,6,3.0,0.005,254,183690,0.005291523762861343,3.448289382635753,0.748797892280118,0.19139040654783798,10.0,0.09552462648015979,7.929929050267144,-210732.57337957853,0.09388274526167745,0.09716650769864213,1.0588434815080494,8.396553683696682,14.619347594503608,19.014652077609615,80.5,False,False,False,0,0,1.2794727822747285,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0090577027262564
1,2,6,3.0,0.02,973,183690,0.019059284664380206,2.6731532665729,0.7116147211974737,0.20201761975102198,10.0,0.13994063624318928,6.531961223641037,-173107.05063908536,0.1379282533394841,0.14195301914689445,0.9672941025134637,6.3183275694746035,13.118612368642378,19.014652077609615,55.50000000000001,False,False,False,0,0,1.1664030945388222,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0650870070921816
2,0,6,4.0,0.001,36,183690,0.0008547008547008547,4.094529012776585,0.7775521725941881,0.1904649461823879,10.0,0.10220278732664037,7.059183567493017,-184421.81637443532,0.10046917272277517,0.10393640193050557,1.0788127200219189,7.615537025581174,13.496910914443824,19.014652077609615,64.5,False,False,False,0,0,1.2397992076305508,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0041784460949066
2,1,6,4.0,0.005,228,183690,0.008737546954107464,4.228589602348352,0.7196526293616249,0.1926954442667679,10.0,0.13150668325341627,6.509298475329416,-171577.81711681618,0.12954206200975432,0.13347130449707822,0.986145781378508,6.419117231179658,12.962015279372315,19.014652077609615,51.0,False,False,False,0,0,1.1353254610675496,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0159381853292617
2,2,6,4.0,0.02,905,183690,0.019037508846426045,3.555723005611422,0.726426314246704,0.19986731298718968,10.0,0.13946293229437615,6.326510039460693,-166047.05528407195,0.13743552137459697,0.14149034321415532,0.9963397926516394,6.303353700924783,12.50320918471779,19.014652077609615,43.0,False,False,False,0,0,1.171472495743356,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0537500563933124
3,0,6,6.0,0.001,42,183690,0.0005933910392509118,4.576699243690346,0.8229158578193014,0.1861493121633248,10.0,0.10984914434592118,7.195486793371098,-191087.79369713948,0.10807086859248717,0.11162742009935518,1.1470562759038454,8.253628284519555,14.312540740925211,19.014652077609615,77.5,False,False,False,0,0,1.410836396096561,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.981425352940289
3,1,6,6.0,0.005,214,183690,0.002330012521095324,4.506167723858731,0.7482589913651199,0.19286317904457817,10.0,0.13323029403259526,5.234288801749197,-124242.11479756201,0.13114687157297003,0.1353137164922205,1.0083674517295955,5.2780864606365965,9.947148213068706,19.014652077609615,8.5,False,False,False,0,0,1.011134863567331,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.016822524688885
3,2,6,6.0,0.02,910,183690,0.01622842833033916,4.350854905604132,0.6864129435596442,0.20420187956111693,10.0,0.14741595440571462,7.0945430008461745,-192651.80571093678,0.14539503140156798,0.14943687740986125,0.9365798895837081,6.644606300379379,14.590836213202113,19.014652077609615,80.5,False,False,False,0,0,1.2309828577096225,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0766029666738903
0,0,7,2.0,0.001,52,183690,0.0029451793783003975,2.592634804722058,0.6997300200890487,0.193023401391523,10.0,0.14149575872863665,6.58636427189663,-174698.15438641084,0.13948335748373675,0.14350815997353655,0.9313017370294732,6.133892487126194,12.790111594581182,19.014652077609615,48.0,False,False,False,0,0,1.1572536732971348,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.01766725664933
0,1,7,2.0,0.005,269,183690,0.011127442974576733,1.7301312109230333,0.7048456433627686,0.19146978445567947,10.0,0.12409270906172358,6.865819659562413,-183087.51222970535,0.12219643536510684,0.1259889827583403,0.981078202071644,6.735906007351639,13.611083448308422,19.014652077609615,68.0,False,False,False,0,0,1.1664030945388222,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.009476202748167
0,2,7,2.0,0.02,948,183690,0.029723991507430998,1.5580289905910392,0.69701228958268,0.1971035936210282,10.0,0.12423371969621512,7.659622162185914,-209460.93447347358,0.12237918012948776,0.12608825926294248,0.9790396377210677,7.499073706746759,14.911388204538271,19.014652077609615,85.5,False,False,False,0,0,1.3766730401529639,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0391790422818923
1,0,7,3.0,0.001,52,183690,0.0005661712668082095,2.493599746627827,0.7373102482667201,0.1882790004082236,10.0,0.1147068257379466,8.226009827373357,-225826.64069268887,0.11293755269049698,0.11647609878539623,1.0134210978658853,8.33641191031227,16.140039587047994,19.014652077609615,96.0,False,False,False,0,0,1.4132608923248164,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.9926535976923767
1,1,7,3.0,0.005,214,183690,0.002395339974957809,2.2283058388661487,0.7665681686435342,0.1928812123672992,10.0,0.12955684754942057,5.860207347455085,-147603.65512819984,0.12755847148438262,0.1315552236144585,1.0291778762295727,6.031195752118761,11.430254712621117,19.014652077609615,24.5,False,False,False,0,0,1.0721177849958208,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0169176008399083
1,2,7,3.0,0.02,969,183690,0.018623768305296967,2.640272943253595,0.7148251262865942,0.2001158997683926,10.0,0.1429877318522706,5.732251416945105,-144623.62887558842,0.14089046056950225,0.14508500313503894,0.9717941831877974,5.570568583557264,12.009642844650541,19.014652077609615,34.5,False,False,False,0,0,1.0728190197299405,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.05506066757228
2,0,7,4.0,0.001,55,183690,0.001611410528607981,3.278886640611599,0.7422856648956018,0.1892768723997904,10.0,0.11985716115121273,6.265466913320266,-160245.68322613637,0.1179629709477778,0.12175135135464765,0.9962031533720724,6.241677896398034,11.882458982761596,19.014652077609615,33.5,False,False,False,0,0,1.0815152434590474,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.9979146263802153
2,1,7,4.0,0.005,197,183690,0.0060972290271653325,2.9385662351690516,0.6618022064040485,0.19194924108197745,10.0,0.12776725943330308,6.8283966762593895,-182164.0708522722,0.12584798605387984,0.12968653281272632,0.9042243880422148,6.17440280590014,14.420075527969965,19.014652077609615,78.0,False,False,False,0,0,1.0176271896231561,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.012004017023791
2,2,7,4.0,0.02,926,183690,0.02368120202515107,3.258623564035335,0.7717686486263703,0.20065791478458772,10.0,0.1395019130230203,6.726387032767407,-179924.0672177726,0.1375036800969675,0.14150014594907312,1.0670443513842178,7.177353288538511,12.784845519263238,19.014652077609615,47.5,False,False,False,0,0,1.452934466968994,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0579183051986898
3,0,7,6.0,0.001,43,183690,0.0035167945995971473,4.660505815197349,0.776956543659268,0.18923856147838272,10.0,0.09631525997862724,7.924904007979842,-210506.1126836805,0.0946731571129991,0.09795736284425537,1.0672711212913932,8.458021186723302,16.460666791849654,19.014652077609615,97.0,False,False,False,0,0,1.2801340085187982,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.9977126416985259
3,1,7,6.0,0.005,230,183690,0.0066960640209047856,9.544699860623883,0.7021461258687821,0.19045198766907337,10.0,0.13518173671394923,6.924067566273016,-186136.1415454368,0.13322435173167413,0.13713912169622433,0.9486118419387877,6.568252487750865,13.672245734320216,19.014652077609615,68.5,False,False,False,0,0,1.18205211564847,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0041101255980136
3,2,7,6.0,0.02,953,183690,0.022151450813871196,4.320740100713002,0.6940344492856975,0.20105711856451233,10.0,0.1610442894439551,6.247715184242527,-163711.70283402142,0.15889371081777712,0.1631948680701331,0.9347441757402061,5.840015380154351,17.266559561291544,19.014652077609615,98.5,False,False,False,0,0,1.2239351049327658,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0600230065594118
0,0,8,2.0,0.001,48,183690,0.001039795307311231,1.067984253163547,0.7155041927685731,0.19040553976049618,10.0,0.1474164735665429,5.689197792123789,-143566.3803429599,0.14528511262842572,0.14954783450466005,0.9604350677989457,5.464105067200023,11.781822089715861,19.014652077609615,31.5,False,False,False,0,0,1.106551283363174,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0038652407013737
0,1,8,2.0,0.005,241,183690,0.0027981926071098044,1.659839910557785,0.723893647748645,0.19445070468167697,10.0,0.1413033537610529,8.135845821222182,-225583.17085832928,0.13936905150590512,0.1432376560162007,0.975243930449108,7.9344342562166705,15.470482701118188,19.014652077609615,93.0,False,False,False,0,0,1.5463877761308347,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0251923536750078
0,2,8,2.0,0.02,905,183690,0.02816157656921988,1.7096412476114577,0.7730226873321646,0.1949712840477223,10.0,0.13333567269602736,5.672899218186089,-141182.38216793397,0.13129474238463062,0.1353766030074241,1.0662792534936807,6.0488947435123475,10.8454831213436,19.014652077609615,17.5,False,False,False,0,0,1.1207834755437374,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0279369772361533
1,0,8,3.0,0.001,42,183690,0.00045729217703739997,2.688408862769427,0.7411701621731748,0.19108309232944376,10.0,0.13576034852626911,5.672218239465824,-141498.42888812313,0.1337038533429526,0.13781684370958563,1.0011321880548556,5.6786402572010815,11.039865505945603,19.014652077609615,18.5,False,False,False,0,0,1.0580229668400118,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0074374659295364
1,1,8,3.0,0.005,219,183690,0.0040884098208938974,2.3739397558965205,0.7451231321534243,0.19309872692044863,10.0,0.11990971340977943,6.00134145454551,-151032.29633617925,0.11798813651786412,0.12183129030169475,1.0203649151632632,6.123558264133104,11.322107380621363,19.014652077609615,24.0,False,False,False,0,0,1.0053293232372225,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0180643915242975
1,2,8,3.0,0.02,921,183690,0.026403179269421307,2.8115324967947544,0.7313203219842128,0.1986624429544952,10.0,0.1320980909270246,6.650296628854926,-176779.68989278458,0.1301367445687144,0.1340594372853348,1.0233165434754568,6.805358559326306,13.125220413318699,19.014652077609615,55.50000000000001,False,False,False,0,0,1.2783707385346124,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0473976826813598
2,0,8,4.0,0.001,54,183690,0.0013882083945778213,9.104452131105617,0.7603995611403169,0.1917674693149572,10.0,0.11465599984083209,6.504336572508461,-168340.03384842223,0.11280351600766488,0.11650848367399931,1.04322625305743,6.78549467116241,12.209285211311014,19.014652077609615,37.0,False,False,False,0,0,1.1992439979942804,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0110456711748097
2,1,8,4.0,0.005,239,183690,0.0027056453808046166,3.142628456045008,0.6841663932596554,0.1903882489659853,10.0,0.14050505625685353,5.002544217359468,-116281.15435643762,0.13834290325955528,0.14266720925415177,0.9178691557116245,4.591681037197803,9.826845510064276,19.014652077609615,7.5,False,False,False,0,0,0.9778654299394512,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0037740793432777
2,2,8,4.0,0.02,886,183690,0.018335238717404324,2.9828431560190714,0.7649239414706523,0.19796724346161973,10.0,0.15854603737056203,5.091588858477475,-121339.88977254124,0.15628626808973564,0.1608058066513884,1.0192540077434185,5.189622349784902,10.799748887810038,19.014652077609615,17.5,False,False,False,0,0,1.1586501511862088,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0437324184924672
3,0,8,6.0,0.001,43,183690,0.0004681800860144809,4.30285036585434,0.7560821263939321,0.19025975594950148,10.0,0.11526180583532018,5.618687648354892,-135821.94775960967,0.11333682986016543,0.11718678181047494,1.0440278549377384,5.866066413077124,10.733041613875159,19.014652077609615,16.0,False,False,False,0,0,1.0165411465318615,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0030966322843147
3,1,8,6.0,0.005,215,183690,0.003935979095214764,4.249353263628224,0.7506501409815606,0.19426612573059945,10.0,0.12219004165031397,6.426042975846564,-167013.54244067927,0.12028279440055022,0.12409728890007772,1.0288893095207226,6.611686920369261,12.598452522402187,19.014652077609615,44.5,False,False,False,0,0,1.1626561458224276,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0242192076552812
3,2,8,6.0,0.02,904,183690,0.01556426588273722,5.802611285755952,0.7085676687468765,0.20245994014537924,10.0,0.1299527417884592,6.193913361377863,-160088.54323435843,0.12797504823815045,0.13193043533876794,0.976767273886115,6.050011868679837,13.411589750094034,19.014652077609615,61.0,False,False,False,0,0,1.045767645893582,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0674190299403987
0,0,9,2.0,0.001,48,183690,0.0032663726931242854,4.02916412390025,0.75068407966236,0.18837121666905138,10.0,0.11557823433562353,5.609090482303532,-135516.8067237743,0.11365114385048891,0.11750532482075815,1.0268444364644915,5.759663355379313,10.988754653422061,19.014652077609615,18.5,False,False,False,0,0,0.9943721873932838,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.993139784696121
0,1,9,2.0,0.005,256,183690,0.007294899014644238,2.33068119968218,0.7760953636810816,0.18708581507129804,10.0,0.1300747488024035,6.099149553817508,-156409.6725213225,0.12809284793521417,0.13205664966959282,1.044888611851564,6.372931910763461,11.49449702894913,19.014652077609615,25.5,False,False,False,0,0,1.193136475411954,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.9863628285952128
0,2,9,2.0,0.02,926,183690,0.017349882954978496,1.7698428931277619,0.7292725709374585,0.19764114220268383,10.0,0.1194962116605911,5.9892033770585895,-150666.08837160654,0.11757295639301367,0.12141946692816853,1.0112326453770375,6.056477974684044,11.691053271690915,19.014652077609615,31.0,False,False,False,0,0,1.0381069865884727,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.042013131757394
1,0,9,3.0,0.001,48,183690,0.0005552833578311285,2.9220665090949756,0.7499426841303249,0.19095155067989972,10.0,0.11478883558107361,6.9141762971829275,-182797.0426281055,0.1129593856752497,0.11661828548689752,1.0420831261592929,7.20514645058487,13.107012466851394,19.014652077609615,55.50000000000001,False,False,False,0,0,1.2486155575514792,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0067439457207867
1,1,9,3.0,0.005,237,183690,0.0034024715553377972,3.005568394125767,0.7206354050588677,0.18934423349108553,10.0,0.1091689129944275,6.7794183542172,-176880.55587295128,0.10736879007086297,0.11096903591799204,1.0041743351139525,6.807717918305384,13.573477994282017,19.014652077609615,66.5,False,False,False,0,0,1.0634722092119837,False,True,GB1_IgG-Fc_fitness_1FCC,183690,0.9982697707642073
1,2,9,3.0,0.02,962,183690,0.023615874571288584,2.312449646915213,0.734722856823887,0.19365118976100706,10.0,0.14760506954542274,5.433672472281703,-133672.11278018483,0.14545081927599157,0.1497593198148539,1.0014120308267813,5.441344985315197,11.041778456594148,19.014652077609615,18.5,False,False,False,0,0,1.1099844606382918,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0209771126726075
2,0,9,4.0,0.001,47,183690,0.0012684413958299308,5.100379386083599,0.729688948351963,0.1922963391767941,10.0,0.11677822223077136,7.039539902507869,-187619.94268933637,0.11494063276659608,0.11861581169494664,1.0080688252448842,7.096340719785593,13.799075585068122,19.014652077609615,70.0,False,False,False,0,0,1.2316440839536922,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.013834004286443
2,1,9,4.0,0.005,257,183690,0.008046164734062822,5.17444406347108,0.7058807804093039,0.19517016525512773,10.0,0.15738785474983885,5.6027424869645195,-140351.24401892826,0.155198914358656,0.15957679514102172,0.9295850100494065,5.20822543104915,11.60395617114336,19.014652077609615,28.999999999999996,False,False,False,0,0,1.10956371979782,False,True,GB1_IgG-Fc_fitness_1FCC,183690,1.0289855282992901
